,player_id,team_name,season,league,gp,g,a,pts,pim,pm,first_name,last_name,name,player_type,position,shoots,dob,youth_team,nationality,weight_metric,weight_imperial,height_metric,height_imperial,draft_year,round,overall_pick_num,draft_team_name
8939,190484,Mississauga Steelheads,2013-2014,OHL,61.0,12.0,13.0,25.0,24.0,-25.0,Semyon,Babintsev,Semyon Babintsev,SKATER,F,L,1994-10-08,CSKA Moskva,RUS,86.0,190.0,186.0,"6'1""",,,,
8940,190484,Mississauga Steelheads,2014-2015,OHL,54.0,18.0,28.0,46.0,20.0,9.0,Semyon,Babintsev,Semyon Babintsev,SKATER,F,L,1994-10-08,CSKA Moskva,RUS,86.0,190.0,186.0,"6'1""",,,,
8941,76701,London Knights,2010-2011,OHL,5.0,0.0,4.0,4.0,4.0,-1.0,Tyler,Ferry,Tyler Ferry,SKATER,D,L,1992-12-09,,CAN,82.0,181.0,180.0,"5'11""",,,,
8942,76701,London Knights,2011-2012,OHL,64.0,3.0,17.0,20.0,90.0,29.0,Tyler,Ferry,Tyler Ferry,SKATER,D,L,1992-12-09,,CAN,82.0,181.0,180.0,"5'11""",,,,
8943,76701,London Knights,2012-2013,OHL,68.0,4.0,17.0,21.0,57.0,11.0,Tyler,Ferry,Tyler Ferry,SKATER,D,L,1992-12-09,,CAN,82.0,181.0,180.0,"5'11""",,,,
8944,49042,Barrie Colts,2011-2012,OHL,63.0,10.0,19.0,29.0,34.0,-5.0,Aaron,Ekblad,Aaron Ekblad,SKATER,D,R,1996-02-07,Sun County MHA,CAN,98.0,216.0,193.0,"6'4""",2014.0,1.0,1.0,Florida Panthers
8945,49042,Barrie Colts,2012-2013,OHL,54.0,7.0,27.0,34.0,64.0,29.0,Aaron,Ekblad,Aaron Ekblad,SKATER,D,R,1996-02-07,Sun County MHA,CAN,98.0,216.0,193.0,"6'4""",2014.0,1.0,1.0,Florida Panthers
8946,49042,Barrie Colts,2013-2014,OHL,58.0,23.0,30.0,53.0,91.0,7.0,Aaron,Ekblad,Aaron Ekblad,SKATER,D,R,1996-02-07,Sun County MHA,CAN,98.0,216.0,193.0,"6'4""",2014.0,1.0,1.0,Florida Panthers
8947,45574,Peterborough Petes,2009-2010,OHL,3.0,0.0,0.0,0.0,0.0,-1.0,Rickey,Buehler,Rickey Buehler,SKATER,F,L,1991-09-21,,CAN,76.0,168.0,188.0,"6'2""",,,,
8948,45574,Peterborough Petes,2010-2011,OHL,4.0,0.0,0.0,0.0,11.0,-1.0,Rickey,Buehler,Rickey Buehler,SKATER,F,L,1991-09-21,,CAN,76.0,168.0,188.0,"6'2""",,,,
8949,190938,Kingston Frontenacs,2012-2013,OHL,8.0,0.0,0.0,0.0,6.0,0.0,Matt,Watson,Matt Watson,SKATER,D,R,1996-04-25,,CAN,77.0,170.0,175.0,"5'9""",,,,
8950,190938,Kingston Frontenacs,2013-2014,OHL,30.0,2.0,5.0,7.0,13.0,2.0,Matt,Watson,Matt Watson,SKATER,D,R,1996-04-25,,CAN,77.0,170.0,175.0,"5'9""",,,,
8951,190938,Plymouth Whalers,2014-2015,OHL,22.0,0.0,1.0,1.0,8.0,-5.0,Matt,Watson,Matt Watson,SKATER,D,R,1996-04-25,,CAN,77.0,170.0,175.0,"5'9""",,,,
8952,190938,Peterborough Petes,2015-2016,OHL,4.0,0.0,0.0,0.0,4.0,0.0,Matt,Watson,Matt Watson,SKATER,D,R,1996-04-25,,CAN,77.0,170.0,175.0,"5'9""",,,,
8953,234467,Mississauga Steelheads,2014-2015,OHL,11.0,0.0,0.0,0.0,2.0,-2.0,Noah,Robinson,Noah Robinson,SKATER,F,R,1997-05-22,,CAN,84.0,185.0,180.0,"5'11""",,,,
8954,333869,North Bay Battalion,2016-2017,OHL,5.0,1.0,0.0,1.0,0.0,-3.0,Brett,Hahkala,Brett Hahkala,SKATER,F,L,1999-06-18,,CAN,80.0,176.0,183.0,"6'0""",,,,
8955,30927,Brampton Battalion,2007-2008,OHL,35.0,2.0,4.0,6.0,27.0,-2.0,Scott,Tanski,Scott Tanski,SKATER,F,R,1990-04-19,,CAN,88.0,194.0,185.0,"6'1""",,,,
8956,30927,Brampton Battalion,2008-2009,OHL,63.0,18.0,28.0,46.0,37.0,24.0,Scott,Tanski,Scott Tanski,SKATER,F,R,1990-04-19,,CAN,88.0,194.0,185.0,"6'1""",,,,
8957,30927,Brampton Battalion,2009-2010,OHL,54.0,15.0,19.0,34.0,34.0,4.0,Scott,Tanski,Scott Tanski,SKATER,F,R,1990-04-19,,CAN,88.0,194.0,185.0,"6'1""",,,,
8958,30927,Brampton Battalion,2010-2011,OHL,67.0,18.0,29.0,47.0,32.0,-9.0,Scott,Tanski,Scott Tanski,SKATER,F,R,1990-04-19,,CAN,88.0,194.0,185.0,"6'1""",,,,
8959,4341,Oshawa Generals,1997-1998,OHL,60.0,11.0,7.0,18.0,220.0,-10.0,Andrew,Peters,Andrew Peters,SKATER,F,L,1980-05-05,,CAN,112.0,247.0,193.0,"6'4""",,,,
8960,4341,Oshawa Generals,1998-1999,OHL,54.0,14.0,10.0,24.0,137.0,2.0,Andrew,Peters,Andrew Peters,SKATER,F,L,1980-05-05,,CAN,112.0,247.0,193.0,"6'4""",,,,
8961,4341,Kitchener Rangers,1999-2000,OHL,42.0,6.0,13.0,19.0,95.0,-1.0,Andrew,Peters,Andrew Peters,SKATER,F,L,1980-05-05,,CAN,112.0,247.0,193.0,"6'4""",,,,
8962,75711,Sarnia Sting,2011-2012,OHL,19.0,0.0,1.0,1.0,6.0,-5.0,Nathan,Mater,Nathan Mater,SKATER,F,R,1994-03-03,,CAN,80.0,176.0,178.0,"5'10""",,,,
8963,75711,Sarnia Sting,2013-2014,OHL,4.0,2.0,1.0,3.0,4.0,3.0,Nathan,Mater,Nathan Mater,SKATER,F,R,1994-03-03,,CAN,80.0,176.0,178.0,"5'10""",,,,
8964,75711,Sarnia Sting,2014-2015,OHL,2.0,0.0,0.0,0.0,9.0,0.0,Nathan,Mater,Nathan Mater,SKATER,F,R,1994-03-03,,CAN,80.0,176.0,178.0,"5'10""",,,,
8965,582541,Oshawa Generals,2019-2020,OHL,50.0,1.0,6.0,7.0,14.0,-1.0,Daniel,Michaud,Daniel Michaud,SKATER,F,L,2003-02-14,,CAN,86.0,190.0,188.0,"6'2""",,,,
8966,582541,Niagara IceDogs,2021-2022,OHL,41.0,8.0,18.0,26.0,30.0,-28.0,Daniel,Michaud,Daniel Michaud,SKATER,F,L,2003-02-14,,CAN,86.0,190.0,188.0,"6'2""",,,,
8967,582541,Oshawa Generals,2021-2022,OHL,27.0,4.0,7.0,11.0,12.0,-5.0,Daniel,Michaud,Daniel Michaud,SKATER,F,L,2003-02-14,,CAN,86.0,190.0,188.0,"6'2""",,,,
8968,450910,London Knights,2018-2019,OHL,59.0,12.0,18.0,30.0,24.0,12.0,Matvei,Guskov,Matvei Guskov,SKATER,F,L,2001-01-30,Lokomotiv-2004 Yaroslavl,RUS,83.0,183.0,188.0,"6'2""",2019.0,5.0,149.0,Minnesota Wild
8969,450910,London Knights,2019-2020,OHL,62.0,16.0,14.0,30.0,48.0,6.0,Matvei,Guskov,Matvei Guskov,SKATER,F,L,2001-01-30,Lokomotiv-2004 Yaroslavl,RUS,83.0,183.0,188.0,"6'2""",2019.0,5.0,149.0,Minnesota Wild
8970,12769,Belleville Bulls,1996-1997,OHL,66.0,19.0,24.0,43.0,16.0,,Chris,Stanley,Chris Stanley,SKATER,F,L,1979-06-18,Parry Sound MHA,CAN,99.0,218.0,185.0,"6'1""",,,,
8971,12769,Belleville Bulls,1997-1998,OHL,66.0,21.0,23.0,44.0,31.0,7.0,Chris,Stanley,Chris Stanley,SKATER,F,L,1979-06-18,Parry Sound MHA,CAN,99.0,218.0,185.0,"6'1""",,,,
8972,12769,Belleville Bulls,1998-1999,OHL,51.0,29.0,40.0,69.0,32.0,31.0,Chris,Stanley,Chris Stanley,SKATER,F,L,1979-06-18,Parry Sound MHA,CAN,99.0,218.0,185.0,"6'1""",,,,
8973,12769,Belleville Bulls,1999-2000,OHL,68.0,25.0,39.0,64.0,14.0,19.0,Chris,Stanley,Chris Stanley,SKATER,F,L,1979-06-18,Parry Sound MHA,CAN,99.0,218.0,185.0,"6'1""",,,,
8974,399341,Owen Sound Attack,2016-2017,OHL,9.0,0.0,0.0,0.0,0.0,-3.0,Luke,Beamish,Luke Beamish,SKATER,D,L,2000-06-15,,CAN,83.0,183.0,180.0,"5'11""",,,,
8975,399341,Erie Otters,2017-2018,OHL,16.0,0.0,4.0,4.0,0.0,-9.0,Luke,Beamish,Luke Beamish,SKATER,D,L,2000-06-15,,CAN,83.0,183.0,180.0,"5'11""",,,,
8976,399341,Owen Sound Attack,2017-2018,OHL,23.0,0.0,3.0,3.0,2.0,-4.0,Luke,Beamish,Luke Beamish,SKATER,D,L,2000-06-15,,CAN,83.0,183.0,180.0,"5'11""",,,,
8977,399341,Erie Otters,2018-2019,OHL,23.0,2.0,9.0,11.0,4.0,-9.0,Luke,Beamish,Luke Beamish,SKATER,D,L,2000-06-15,,CAN,83.0,183.0,180.0,"5'11""",,,,
8978,399341,Erie Otters,2019-2020,OHL,13.0,0.0,2.0,2.0,4.0,-1.0,Luke,Beamish,Luke Beamish,SKATER,D,L,2000-06-15,,CAN,83.0,183.0,180.0,"5'11""",,,,
8979,274015,London Knights,2016-2017,OHL,39.0,4.0,2.0,6.0,8.0,-3.0,Josh,Nelson,Josh Nelson,SKATER,F,L,1999-05-27,,USA,82.0,181.0,180.0,"5'11""",,,,
8980,274015,London Knights,2017-2018,OHL,65.0,8.0,7.0,15.0,8.0,-8.0,Josh,Nelson,Josh Nelson,SKATER,F,L,1999-05-27,,USA,82.0,181.0,180.0,"5'11""",,,,
8981,274015,London Knights,2018-2019,OHL,65.0,17.0,17.0,34.0,10.0,9.0,Josh,Nelson,Josh Nelson,SKATER,F,L,1999-05-27,,USA,82.0,181.0,180.0,"5'11""",,,,
8982,274015,Barrie Colts,2019-2020,OHL,28.0,12.0,10.0,22.0,2.0,0.0,Josh,Nelson,Josh Nelson,SKATER,F,L,1999-05-27,,USA,82.0,181.0,180.0,"5'11""",,,,
8983,274015,London Knights,2019-2020,OHL,37.0,4.0,11.0,15.0,4.0,-1.0,Josh,Nelson,Josh Nelson,SKATER,F,L,1999-05-27,,USA,82.0,181.0,180.0,"5'11""",,,,
8984,11352,London Knights,2003-2004,OHL,40.0,9.0,12.0,21.0,25.0,12.0,Ivan,Khomutov,Ivan Khomutov,SKATER,F,L,1985-03-11,Kristall Saratov,RUS,98.0,216.0,190.0,"6'3""",2003.0,3.0,93.0,New Jersey Devils
8985,672941,Sarnia Sting,2021-2022,OHL,58.0,4.0,5.0,9.0,55.0,-10.0,Ryder,McIntyre,Ryder McIntyre,SKATER,F,R,2004-07-15,,CAN,94.0,207.0,191.0,"6'3""",,,,
8986,268671,Oshawa Generals,2015-2016,OHL,13.0,1.0,0.0,1.0,10.0,-3.0,Brock,Welsh,Brock Welsh,SKATER,F,L,1998-04-09,,CAN,83.0,183.0,183.0,"6'0""",,,,
8987,267584,Soo Greyhounds,2015-2016,OHL,60.0,4.0,9.0,13.0,20.0,27.0,Conor,Timmins,Conor Timmins,SKATER,D,R,1998-09-18,Welland MHA,CAN,84.0,185.0,188.0,"6'2""",2017.0,2.0,32.0,Colorado Avalanche
8988,267584,Soo Greyhounds,2016-2017,OHL,67.0,7.0,54.0,61.0,69.0,53.0,Conor,Timmins,Conor Timmins,SKATER,D,R,1998-09-18,Welland MHA,CAN,84.0,185.0,188.0,"6'2""",2017.0,2.0,32.0,Colorado Avalanche
8989,267584,Soo Greyhounds,2017-2018,OHL,36.0,8.0,33.0,41.0,43.0,18.0,Conor,Timmins,Conor Timmins,SKATER,D,R,1998-09-18,Welland MHA,CAN,84.0,185.0,188.0,"6'2""",2017.0,2.0,32.0,Colorado Avalanche
8990,159196,Oshawa Generals,1998-1999,OHL,3.0,0.0,0.0,0.0,5.0,0.0,Matt,Neely,Matt Neely,SKATER,D,L,1981-04-12,,CAN,96.0,212.0,185.0,"6'1""",,,,
8991,298560,Erie Otters,2019-2020,OHL,59.0,18.0,27.0,45.0,61.0,9.0,Austen,Swankler,Austen Swankler,SKATER,F,L,2001-08-21,,USA,84.0,185.0,183.0,"6'0""",,,,
8992,2082,Barrie Colts,1996-1997,OHL,52.0,9.0,15.0,24.0,19.0,,Michael,Henrich,Michael Henrich,SKATER,F,R,1980-03-04,,CAN,93.0,205.0,188.0,"6'2""",,,,
8993,2082,Barrie Colts,1997-1998,OHL,66.0,41.0,22.0,63.0,75.0,5.0,Michael,Henrich,Michael Henrich,SKATER,F,R,1980-03-04,,CAN,93.0,205.0,188.0,"6'2""",,,,
8994,2082,Barrie Colts,1998-1999,OHL,62.0,38.0,33.0,71.0,42.0,37.0,Michael,Henrich,Michael Henrich,SKATER,F,R,1980-03-04,,CAN,93.0,205.0,188.0,"6'2""",,,,
8995,2082,Barrie Colts,1999-2000,OHL,66.0,38.0,48.0,86.0,69.0,42.0,Michael,Henrich,Michael Henrich,SKATER,F,R,1980-03-04,,CAN,93.0,205.0,188.0,"6'2""",,,,
8996,283286,Hamilton Bulldogs,2016-2017,OHL,54.0,2.0,6.0,8.0,24.0,0.0,Isaac,Nurse,Isaac Nurse,SKATER,F,R,1999-03-16,,CAN,84.0,185.0,180.0,"5'11""",,,,
8997,283286,Hamilton Bulldogs,2017-2018,OHL,68.0,17.0,13.0,30.0,16.0,14.0,Isaac,Nurse,Isaac Nurse,SKATER,F,R,1999-03-16,,CAN,84.0,185.0,180.0,"5'11""",,,,
8998,283286,Hamilton Bulldogs,2018-2019,OHL,68.0,16.0,12.0,28.0,20.0,-12.0,Isaac,Nurse,Isaac Nurse,SKATER,F,R,1999-03-16,,CAN,84.0,185.0,180.0,"5'11""",,,,
8999,283286,Hamilton Bulldogs,2019-2020,OHL,31.0,15.0,11.0,26.0,17.0,-1.0,Isaac,Nurse,Isaac Nurse,SKATER,F,R,1999-03-16,,CAN,84.0,185.0,180.0,"5'11""",,,,
9000,416872,Sudbury Wolves,2017-2018,OHL,57.0,21.0,23.0,44.0,8.0,-17.0,Blake,Murray,Blake Murray,SKATER,F,L,2001-07-05,,CAN,85.0,187.0,188.0,"6'2""",2019.0,6.0,183.0,Carolina Hurricanes
9001,416872,Sudbury Wolves,2018-2019,OHL,66.0,30.0,20.0,50.0,48.0,8.0,Blake,Murray,Blake Murray,SKATER,F,L,2001-07-05,,CAN,85.0,187.0,188.0,"6'2""",2019.0,6.0,183.0,Carolina Hurricanes
9002,416872,Sudbury Wolves,2019-2020,OHL,63.0,35.0,37.0,72.0,58.0,9.0,Blake,Murray,Blake Murray,SKATER,F,L,2001-07-05,,CAN,85.0,187.0,188.0,"6'2""",2019.0,6.0,183.0,Carolina Hurricanes
9003,4506,Plymouth Whalers,1998-1999,OHL,47.0,4.0,8.0,12.0,28.0,11.0,Justin,Williams,Justin Williams,SKATER,F,R,1981-10-04,Port Hope MHA,CAN,83.0,183.0,185.0,"6'1""",2000.0,1.0,28.0,Philadelphia Flyers
9004,4506,Plymouth Whalers,1999-2000,OHL,68.0,37.0,46.0,83.0,46.0,47.0,Justin,Williams,Justin Williams,SKATER,F,R,1981-10-04,Port Hope MHA,CAN,83.0,183.0,185.0,"6'1""",2000.0,1.0,28.0,Philadelphia Flyers
9005,8876,Mississauga IceDogs,2002-2003,OHL,65.0,26.0,48.0,74.0,25.0,-17.0,Rob,Schremp,Rob Schremp,SKATER,F,L,1986-07-01,,USA,91.0,201.0,180.0,"5'11""",2004.0,1.0,25.0,Edmonton Oilers
9006,8876,London Knights,2003-2004,OHL,60.0,28.0,41.0,69.0,18.0,14.0,Rob,Schremp,Rob Schremp,SKATER,F,L,1986-07-01,,USA,91.0,201.0,180.0,"5'11""",2004.0,1.0,25.0,Edmonton Oilers
9007,8876,Mississauga IceDogs,2003-2004,OHL,3.0,2.0,4.0,6.0,0.0,1.0,Rob,Schremp,Rob Schremp,SKATER,F,L,1986-07-01,,USA,91.0,201.0,180.0,"5'11""",2004.0,1.0,25.0,Edmonton Oilers
9008,8876,London Knights,2004-2005,OHL,62.0,41.0,49.0,90.0,54.0,36.0,Rob,Schremp,Rob Schremp,SKATER,F,L,1986-07-01,,USA,91.0,201.0,180.0,"5'11""",2004.0,1.0,25.0,Edmonton Oilers
9009,8876,London Knights,2005-2006,OHL,57.0,57.0,88.0,145.0,74.0,17.0,Rob,Schremp,Rob Schremp,SKATER,F,L,1986-07-01,,USA,91.0,201.0,180.0,"5'11""",2004.0,1.0,25.0,Edmonton Oilers
9010,14445,Barrie Colts,2007-2008,OHL,21.0,4.0,3.0,7.0,10.0,0.0,Colt,Kennedy,Colt Kennedy,SKATER,F,R,1991-01-28,,CAN,79.0,174.0,185.0,"6'1""",,,,
9011,14445,Sarnia Sting,2007-2008,OHL,30.0,3.0,3.0,6.0,6.0,-3.0,Colt,Kennedy,Colt Kennedy,SKATER,F,R,1991-01-28,,CAN,79.0,174.0,185.0,"6'1""",,,,
9012,14445,Barrie Colts,2008-2009,OHL,27.0,3.0,5.0,8.0,14.0,3.0,Colt,Kennedy,Colt Kennedy,SKATER,F,R,1991-01-28,,CAN,79.0,174.0,185.0,"6'1""",,,,
9013,14445,Kingston Frontenacs,2008-2009,OHL,39.0,7.0,10.0,17.0,21.0,-15.0,Colt,Kennedy,Colt Kennedy,SKATER,F,R,1991-01-28,,CAN,79.0,174.0,185.0,"6'1""",,,,
9014,14445,Kingston Frontenacs,2009-2010,OHL,8.0,0.0,2.0,2.0,2.0,-5.0,Colt,Kennedy,Colt Kennedy,SKATER,F,R,1991-01-28,,CAN,79.0,174.0,185.0,"6'1""",,,,
9015,95928,Sudbury Wolves,2010-2011,OHL,8.0,0.0,0.0,0.0,13.0,-4.0,Cody,Mintz,Cody Mintz,SKATER,D,R,1994-07-18,,CAN,79.0,174.0,175.0,"5'9""",,,,
9016,95928,Soo Greyhounds,2011-2012,OHL,10.0,0.0,2.0,2.0,18.0,-2.0,Cody,Mintz,Cody Mintz,SKATER,D,R,1994-07-18,,CAN,79.0,174.0,175.0,"5'9""",,,,
9017,95928,Sudbury Wolves,2011-2012,OHL,26.0,0.0,1.0,1.0,21.0,-2.0,Cody,Mintz,Cody Mintz,SKATER,D,R,1994-07-18,,CAN,79.0,174.0,175.0,"5'9""",,,,
9018,40998,Owen Sound Attack,2009-2010,OHL,38.0,9.0,15.0,24.0,12.0,-11.0,Roman,Berdnikov,Roman Berdnikov,SKATER,F,R,1992-05-18,Avangard Omsk,RUS,86.0,190.0,184.0,"6'0""",,,,
9019,40998,Owen Sound Attack,2010-2011,OHL,25.0,7.0,6.0,13.0,2.0,3.0,Roman,Berdnikov,Roman Berdnikov,SKATER,F,R,1992-05-18,Avangard Omsk,RUS,86.0,190.0,184.0,"6'0""",,,,
9020,225061,Ottawa 67's,2014-2015,OHL,23.0,0.0,1.0,1.0,7.0,0.0,Matt,Mercer,Matt Mercer,SKATER,D,L,1997-06-13,,CAN,93.0,205.0,188.0,"6'2""",,,,
9021,125034,Kingston Frontenacs,2011-2012,OHL,58.0,1.0,6.0,7.0,12.0,-19.0,Jacob,Smith,Jacob Smith,SKATER,F,R,1995-01-30,Valley East MHA,CAN,77.0,170.0,180.0,"5'11""",,,,
9022,125034,Soo Greyhounds,2012-2013,OHL,1.0,0.0,0.0,0.0,0.0,0.0,Jacob,Smith,Jacob Smith,SKATER,F,R,1995-01-30,Valley East MHA,CAN,77.0,170.0,180.0,"5'11""",,,,
9023,21567,London Knights,2005-2006,OHL,65.0,2.0,12.0,14.0,24.0,22.0,Scott,Aarssen,Scott Aarssen,SKATER,D,L,1988-05-10,,CAN,87.0,192.0,180.0,"5'11""",,,,
9024,21567,London Knights,2006-2007,OHL,53.0,3.0,21.0,24.0,41.0,25.0,Scott,Aarssen,Scott Aarssen,SKATER,D,L,1988-05-10,,CAN,87.0,192.0,180.0,"5'11""",,,,
9025,21567,London Knights,2007-2008,OHL,40.0,0.0,11.0,11.0,16.0,12.0,Scott,Aarssen,Scott Aarssen,SKATER,D,L,1988-05-10,,CAN,87.0,192.0,180.0,"5'11""",,,,
9026,21567,London Knights,2008-2009,OHL,46.0,3.0,10.0,13.0,42.0,14.0,Scott,Aarssen,Scott Aarssen,SKATER,D,L,1988-05-10,,CAN,87.0,192.0,180.0,"5'11""",,,,
9027,117000,Plymouth Whalers,2011-2012,OHL,28.0,3.0,2.0,5.0,33.0,2.0,Matt,Mistele,Matt Mistele,SKATER,F,L,1995-10-17,,CAN,86.0,190.0,188.0,"6'2""",2014.0,6.0,180.0,Los Angeles Kings
9028,117000,Plymouth Whalers,2012-2013,OHL,68.0,34.0,26.0,60.0,69.0,32.0,Matt,Mistele,Matt Mistele,SKATER,F,L,1995-10-17,,CAN,86.0,190.0,188.0,"6'2""",2014.0,6.0,180.0,Los Angeles Kings
9029,117000,Plymouth Whalers,2013-2014,OHL,56.0,18.0,19.0,37.0,59.0,-4.0,Matt,Mistele,Matt Mistele,SKATER,F,L,1995-10-17,,CAN,86.0,190.0,188.0,"6'2""",2014.0,6.0,180.0,Los Angeles Kings
9030,117000,Oshawa Generals,2014-2015,OHL,25.0,13.0,9.0,22.0,15.0,11.0,Matt,Mistele,Matt Mistele,SKATER,F,L,1995-10-17,,CAN,86.0,190.0,188.0,"6'2""",2014.0,6.0,180.0,Los Angeles Kings
9031,117000,Plymouth Whalers,2014-2015,OHL,35.0,24.0,18.0,42.0,19.0,-3.0,Matt,Mistele,Matt Mistele,SKATER,F,L,1995-10-17,,CAN,86.0,190.0,188.0,"6'2""",2014.0,6.0,180.0,Los Angeles Kings
9032,117000,Oshawa Generals,2015-2016,OHL,19.0,8.0,8.0,16.0,16.0,-10.0,Matt,Mistele,Matt Mistele,SKATER,F,L,1995-10-17,,CAN,86.0,190.0,188.0,"6'2""",2014.0,6.0,180.0,Los Angeles Kings
9033,117000,Sarnia Sting,2015-2016,OHL,42.0,25.0,17.0,42.0,29.0,4.0,Matt,Mistele,Matt Mistele,SKATER,F,L,1995-10-17,,CAN,86.0,190.0,188.0,"6'2""",2014.0,6.0,180.0,Los Angeles Kings
9034,9508,Mississauga Steelheads,2000-2001,OHL,64.0,9.0,19.0,28.0,31.0,-1.0,Tim,Brent,Tim Brent,SKATER,F,R,1984-03-10,Cambridge Hawks,CAN,85.0,187.0,183.0,"6'0""",2002.0,2.0,37.0,Anaheim Ducks
9035,9508,Mississauga Steelheads,2000-2001,OHL,64.0,9.0,19.0,28.0,31.0,-1.0,Tim,Brent,Tim Brent,SKATER,F,R,1984-03-10,Cambridge Hawks,CAN,85.0,187.0,183.0,"6'0""",2004.0,3.0,75.0,Anaheim Ducks
9036,9508,Mississauga Steelheads,2001-2002,OHL,61.0,19.0,40.0,59.0,52.0,19.0,Tim,Brent,Tim Brent,SKATER,F,R,1984-03-10,Cambridge Hawks,CAN,85.0,187.0,183.0,"6'0""",2002.0,2.0,37.0,Anaheim Ducks
9037,9508,Mississauga Steelheads,2001-2002,OHL,61.0,19.0,40.0,59.0,52.0,19.0,Tim,Brent,Tim Brent,SKATER,F,R,1984-03-10,Cambridge Hawks,CAN,85.0,187.0,183.0,"6'0""",2004.0,3.0,75.0,Anaheim Ducks
9038,9508,Mississauga Steelheads,2002-2003,OHL,60.0,24.0,42.0,66.0,74.0,16.0,Tim,Brent,Tim Brent,SKATER,F,R,1984-03-10,Cambridge Hawks,CAN,85.0,187.0,183.0,"6'0""",2002.0,2.0,37.0,Anaheim Ducks
9039,9508,Mississauga Steelheads,2002-2003,OHL,60.0,24.0,42.0,66.0,74.0,16.0,Tim,Brent,Tim Brent,SKATER,F,R,1984-03-10,Cambridge Hawks,CAN,85.0,187.0,183.0,"6'0""",2004.0,3.0,75.0,Anaheim Ducks
9040,9508,Mississauga Steelheads,2003-2004,OHL,53.0,26.0,41.0,67.0,105.0,16.0,Tim,Brent,Tim Brent,SKATER,F,R,1984-03-10,Cambridge Hawks,CAN,85.0,187.0,183.0,"6'0""",2002.0,2.0,37.0,Anaheim Ducks
9041,9508,Mississauga Steelheads,2003-2004,OHL,53.0,26.0,41.0,67.0,105.0,16.0,Tim,Brent,Tim Brent,SKATER,F,R,1984-03-10,Cambridge Hawks,CAN,85.0,187.0,183.0,"6'0""",2004.0,3.0,75.0,Anaheim Ducks
9042,4290,Brampton Battalion,2007-2008,OHL,25.0,1.0,5.0,6.0,33.0,1.0,Alexander,Eriksson,Alexander Eriksson,SKATER,D,L,1989-03-21,Nysätra IF,SWE,91.0,201.0,185.0,"6'1""",,,,
9043,4290,Brampton Battalion,2008-2009,OHL,41.0,0.0,9.0,9.0,33.0,4.0,Alexander,Eriksson,Alexander Eriksson,SKATER,D,L,1989-03-21,Nysätra IF,SWE,91.0,201.0,185.0,"6'1""",,,,
9044,9158,Ottawa 67's,2002-2003,OHL,68.0,61.0,71.0,132.0,112.0,47.0,Matt,Foy,Matt Foy,SKATER,F,R,1983-05-18,,CAN,102.0,225.0,188.0,"6'2""",2002.0,6.0,175.0,Minnesota Wild
9045,76516,Peterborough Petes,2012-2013,OHL,25.0,4.0,9.0,13.0,20.0,6.0,Nelson,Armstrong,Nelson Armstrong,SKATER,D,L,1993-12-09,,CAN,93.0,205.0,185.0,"6'1""",,,,
9046,76516,Peterborough Petes,2013-2014,OHL,66.0,9.0,36.0,45.0,55.0,8.0,Nelson,Armstrong,Nelson Armstrong,SKATER,D,L,1993-12-09,,CAN,93.0,205.0,185.0,"6'1""",,,,
9047,15038,Erie Otters,2005-2006,OHL,68.0,5.0,3.0,8.0,66.0,-18.0,Anthony,Peluso,Anthony Peluso,SKATER,F,R,1989-04-18,,CAN,102.0,225.0,191.0,"6'3""",2007.0,6.0,160.0,St. Louis Blues
9048,15038,Erie Otters,2006-2007,OHL,52.0,7.0,3.0,10.0,176.0,-33.0,Anthony,Peluso,Anthony Peluso,SKATER,F,R,1989-04-18,,CAN,102.0,225.0,191.0,"6'3""",2007.0,6.0,160.0,St. Louis Blues
9049,15038,Erie Otters,2007-2008,OHL,21.0,3.0,3.0,6.0,41.0,-12.0,Anthony,Peluso,Anthony Peluso,SKATER,F,R,1989-04-18,,CAN,102.0,225.0,191.0,"6'3""",2007.0,6.0,160.0,St. Louis Blues
9050,15038,Soo Greyhounds,2007-2008,OHL,42.0,4.0,11.0,15.0,83.0,5.0,Anthony,Peluso,Anthony Peluso,SKATER,F,R,1989-04-18,,CAN,102.0,225.0,191.0,"6'3""",2007.0,6.0,160.0,St. Louis Blues
9051,15038,Brampton Battalion,2008-2009,OHL,27.0,11.0,11.0,22.0,57.0,14.0,Anthony,Peluso,Anthony Peluso,SKATER,F,R,1989-04-18,,CAN,102.0,225.0,191.0,"6'3""",2007.0,6.0,160.0,St. Louis Blues
9052,15038,Soo Greyhounds,2008-2009,OHL,36.0,9.0,6.0,15.0,68.0,-13.0,Anthony,Peluso,Anthony Peluso,SKATER,F,R,1989-04-18,,CAN,102.0,225.0,191.0,"6'3""",2007.0,6.0,160.0,St. Louis Blues
9053,239804,Sudbury Wolves,2014-2015,OHL,34.0,0.0,1.0,1.0,10.0,-17.0,Trent,Bourque,Trent Bourque,SKATER,D,L,1998-06-11,,CAN,91.0,201.0,188.0,"6'2""",2017.0,6.0,175.0,St. Louis Blues
9054,239804,Owen Sound Attack,2015-2016,OHL,28.0,0.0,6.0,6.0,12.0,2.0,Trent,Bourque,Trent Bourque,SKATER,D,L,1998-06-11,,CAN,91.0,201.0,188.0,"6'2""",2017.0,6.0,175.0,St. Louis Blues
